,listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
426937,13463380,2019-06-26,t,$99.00,$99.00,2,1125
426938,13463380,2019-06-27,t,$99.00,$99.00,2,1125
426941,13463380,2019-06-30,t,$129.00,$129.00,2,1125
427301,13471333,2019-06-25,t,$139.00,$139.00,2,1125
427302,13471333,2019-06-26,t,$139.00,$139.00,2,1125
427303,13471333,2019-06-27,t,$139.00,$139.00,2,1125
427306,13471333,2019-06-30,t,$139.00,$139.00,2,1125
427873,13045728,2019-06-30,t,$198.00,$198.00,3,1125
428963,13062020,2019-06-25,t,$39.00,$39.00,1,1125
428964,13062020,2019-06-26,t,$39.00,$39.00,1,1125
428965,13062020,2019-06-27,t,$39.00,$39.00,1,1125
428966,13062020,2019-06-28,t,$50.00,$50.00,1,1125
428968,13062020,2019-06-30,t,$39.00,$39.00,1,1125
430238,13493039,2019-06-25,t,$79.00,$79.00,2,91
430239,13493039,2019-06-26,t,$79.00,$79.00,2,91
430240,13493039,2019-06-27,t,$79.00,$79.00,2,91
430241,13493039,2019-06-28,t,$79.00,$79.00,2,91
430242,13493039,2019-06-29,t,$79.00,$79.00,2,91
430243,13493039,2019-06-30,t,$79.00,$79.00,2,91
431061,11168153,2019-06-30,t,$30.00,$30.00,31,60
432027,13067673,2019-06-25,t,$35.00,$35.00,1,1125
432557,11188822,2019-06-26,t,$350.00,$350.00,31,1125
432558,11188822,2019-06-27,t,$350.00,$350.00,31,1125
432559,11188822,2019-06-28,t,$350.00,$350.00,31,1125
432560,11188822,2019-06-29,t,$350.00,$350.00,31,1125
432561,11188822,2019-06-30,t,$350.00,$350.00,31,1125
433092,11204268,2019-06-25,t,$239.00,$239.00,2,1125
433160,11204268,2019-06-26,t,$239.00,$239.00,2,1125
433161,11204268,2019-06-27,t,$239.00,$239.00,2,1125
433162,11204268,2019-06-28,t,$289.00,$289.00,2,1125
433163,11204268,2019-06-29,t,$289.00,$289.00,2,1125
433164,11204268,2019-06-30,t,$239.00,$239.00,2,1125
434637,11238970,2019-06-25,t,$149.00,$149.00,7,1125
435579,13511421,2019-06-26,t,$72.00,$72.00,1,1125
435580,13511421,2019-06-27,t,$72.00,$72.00,1,1125
435581,13511421,2019-06-28,t,$76.00,$76.00,1,1125
435943,11238970,2019-06-26,t,$149.00,$149.00,7,1125
435944,11238970,2019-06-27,t,$149.00,$149.00,7,1125
435945,11238970,2019-06-28,t,$149.00,$149.00,7,1125
435946,11238970,2019-06-29,t,$149.00,$149.00,7,1125
435947,11238970,2019-06-30,t,$149.00,$149.00,7,1125
435951,13513603,2019-06-25,t,$268.00,$268.00,2,1125
435952,13513603,2019-06-26,t,$268.00,$268.00,2,1125
435953,13513603,2019-06-27,t,$268.00,$268.00,2,1125
436321,13516266,2019-06-30,t,$100.00,$100.00,5,1124
437094,13110859,2019-06-26,t,$18.00,$18.00,1,4
437095,13110859,2019-06-27,t,$19.00,$19.00,1,4
437096,13110859,2019-06-28,t,$21.00,$21.00,2,4
437097,13110859,2019-06-29,t,$21.00,$21.00,2,4
437098,13110859,2019-06-30,t,$18.00,$18.00,1,4
437500,13112927,2019-06-25,t,$19.00,$19.00,1,3
438547,13528655,2019-06-25,t,$55.00,$55.00,3,1125
438548,13528655,2019-06-26,t,$55.00,$55.00,3,1125
438549,13528655,2019-06-27,t,$55.00,$55.00,3,1125
438550,13528655,2019-06-28,t,$75.00,$75.00,3,1125
438551,13528655,2019-06-29,t,$75.00,$75.00,3,1125
438552,13528655,2019-06-30,t,$55.00,$55.00,3,1125
438917,13531734,2019-06-30,t,$46.00,$46.00,1,30
439647,13537282,2019-06-30,t,$89.00,$89.00,28,1125
440611,13128599,2019-06-30,t,$79.00,$71.00,2,1125
440929,13537898,2019-06-26,t,$369.00,$351.00,2,1125
440930,13537898,2019-06-27,t,$429.00,$408.00,2,1125
440933,13537898,2019-06-30,t,$369.00,$351.00,2,1125
442215,11242739,2019-06-30,t,$32.00,$32.00,1,15
442859,11258184,2019-06-25,t,$150.00,$150.00,1,1125
443198,11258184,2019-06-26,t,$150.00,$150.00,1,1125
443199,11258184,2019-06-27,t,$150.00,$150.00,1,1125
443200,11258184,2019-06-28,t,$150.00,$150.00,1,1125
443201,11258184,2019-06-29,t,$150.00,$150.00,1,1125
443202,11258184,2019-06-30,t,$150.00,$150.00,1,1125
444042,13583756,2019-06-25,t,$225.00,$225.00,2,1125
444043,13583756,2019-06-26,t,$225.00,$225.00,2,1125
444047,13583756,2019-06-30,t,$225.00,$225.00,2,1125
444540,13660721,2019-06-25,t,$139.00,$139.00,4,1125
444541,13660721,2019-06-26,t,$139.00,$139.00,4,1125
445070,14173373,2019-06-27,t,$208.00,$208.00,2,55
445071,14173373,2019-06-28,t,$280.00,$280.00,2,55
445072,14173373,2019-06-29,t,$324.00,$324.00,2,55
445073,14173373,2019-06-30,t,$208.00,$208.00,2,55
446288,14173374,2019-06-27,t,$208.00,$208.00,2,55
446289,14173374,2019-06-28,t,$280.00,$280.00,2,55
446290,14173374,2019-06-29,t,$324.00,$324.00,2,55
446291,14173374,2019-06-30,t,$208.00,$208.00,2,55
447083,14173379,2019-06-27,t,$208.00,$208.00,2,55
447084,14173379,2019-06-28,t,$280.00,$280.00,2,55
447085,14173379,2019-06-29,t,$324.00,$324.00,2,55
447086,14173379,2019-06-30,t,$208.00,$208.00,2,55
448370,14173380,2019-06-27,t,$208.00,$208.00,2,88
448371,14173380,2019-06-28,t,$280.00,$280.00,2,88
448372,14173380,2019-06-29,t,$324.00,$324.00,2,88
448373,14173380,2019-06-30,t,$208.00,$208.00,2,88
449998,14173381,2019-06-27,t,$208.00,$208.00,2,55
449999,14173381,2019-06-28,t,$280.00,$280.00,2,55
450000,14173381,2019-06-29,t,$324.00,$324.00,2,55
450001,14173381,2019-06-30,t,$208.00,$208.00,2,55
450586,13694619,2019-06-26,t,$99.00,$99.00,30,1125
450587,13694619,2019-06-27,t,$99.00,$99.00,30,1125
450588,13694619,2019-06-28,t,$159.00,$159.00,30,1125
450589,13694619,2019-06-29,t,$159.00,$159.00,30,1125
450590,13694619,2019-06-30,t,$99.00,$99.00,30,1125
450953,13728541,2019-06-28,t,$85.00,$85.00,30,90
451220,14592463,2019-06-25,t,$140.00,$140.00,2,1125
451221,14592463,2019-06-26,t,$140.00,$140.00,2,1125
451222,14592463,2019-06-27,t,$140.00,$140.00,2,1125
451223,14592463,2019-06-28,t,$165.00,$165.00,2,1125
451224,14592463,2019-06-29,t,$162.00,$162.00,2,1125
451225,14592463,2019-06-30,t,$140.00,$140.00,2,1125
452144,14609509,2019-06-30,t,$29.00,$29.00,29,730
453019,13734062,2019-06-25,t,$47.00,$47.00,1,30
453022,13734062,2019-06-28,t,$64.00,$64.00,1,30
453355,14615820,2019-06-26,t,$200.00,$200.00,5,1125
454637,13770698,2019-06-26,t,$110.00,$110.00,1,1125
454638,13770698,2019-06-27,t,$110.00,$110.00,1,1125
454641,13770698,2019-06-30,t,$111.00,$111.00,1,1125
454962,14177108,2019-06-27,t,$370.00,$370.00,2,5
454963,14177108,2019-06-28,t,$370.00,$370.00,2,5
454964,14177108,2019-06-29,t,$370.00,$370.00,2,5
454965,14177108,2019-06-30,t,$370.00,$370.00,2,5
455279,14618850,2019-06-25,t,$170.00,$170.00,1,1125
455280,14618850,2019-06-26,t,$170.00,$170.00,1,1125
455281,14618850,2019-06-27,t,$180.00,$180.00,1,1125
455284,14618850,2019-06-30,t,$180.00,$180.00,1,1125
455507,13772136,2019-06-25,t,$30.00,$30.00,1,5
455508,13772136,2019-06-26,t,$30.00,$30.00,1,5
456121,14624361,2019-06-30,t,$140.00,$140.00,2,14
456700,14639013,2019-06-25,t,$99.00,$99.00,1,1125
456701,14639013,2019-06-26,t,$99.00,$99.00,1,1125
456702,14639013,2019-06-27,t,$99.00,$99.00,1,1125
456703,14639013,2019-06-28,t,$107.00,$107.00,1,1125
456704,14639013,2019-06-29,t,$107.00,$107.00,1,1125
456705,14639013,2019-06-30,t,$105.00,$105.00,1,1125
457038,14183767,2019-06-25,t,"$1,250.00","$1,250.00",3,5
457139,14183767,2019-06-26,t,"$1,250.00","$1,250.00",3,5
457140,14183767,2019-06-27,t,"$1,250.00","$1,250.00",3,5
457141,14183767,2019-06-28,t,"$1,250.00","$1,250.00",3,5
457142,14183767,2019-06-29,t,"$1,250.00","$1,250.00",3,5
457143,14183767,2019-06-30,t,"$1,250.00","$1,250.00",3,5
457388,13782381,2019-06-25,t,$79.00,$79.00,2,1125
457602,14651667,2019-06-25,t,$257.00,$257.00,2,1125
458540,14184434,2019-06-30,t,$25.00,$25.00,2,15
459894,14665931,2019-06-25,t,$189.00,$189.00,4,7
459895,14665931,2019-06-26,t,$189.00,$189.00,4,7
459896,14665931,2019-06-27,t,$189.00,$189.00,4,7
459897,14665931,2019-06-28,t,$209.00,$209.00,4,7
459898,14665931,2019-06-29,t,$209.00,$209.00,4,7
459899,14665931,2019-06-30,t,$209.00,$209.00,4,7
461357,14187083,2019-06-27,t,$99.00,$99.00,1,90
461358,14187083,2019-06-28,t,$139.00,$139.00,1,90
461425,14667654,2019-06-25,t,$79.00,$79.00,1,1125
462457,13877721,2019-06-26,t,$275.00,$275.00,3,30
463826,14692271,2019-06-28,t,$52.00,$52.00,1,1125
463827,14692271,2019-06-29,t,$52.00,$52.00,1,1125
463828,14692271,2019-06-30,t,$29.00,$29.00,1,1125
464104,13920372,2019-06-26,t,$159.00,$159.00,2,7
464105,13920372,2019-06-27,t,$248.00,$248.00,2,7
464106,13920372,2019-06-28,t,$248.00,$248.00,2,7
464107,13920372,2019-06-29,t,$238.00,$238.00,2,7
464108,13920372,2019-06-30,t,$182.00,$182.00,2,7
464833,13926864,2019-06-25,t,$36.00,$36.00,1,1125
465534,14697431,2019-06-27,t,$41.00,$41.00,1,60
465535,14697431,2019-06-28,t,$50.00,$50.00,1,60
465536,14697431,2019-06-29,t,$50.00,$50.00,1,60
465537,14697431,2019-06-30,t,$41.00,$41.00,1,60
467491,13937405,2019-06-28,t,$214.00,$214.00,1,7
467854,13956396,2019-06-26,t,$194.00,$194.00,2,7
467855,13956396,2019-06-27,t,$222.00,$222.00,2,7
467856,13956396,2019-06-28,t,$284.00,$284.00,2,7
467857,13956396,2019-06-29,t,$284.00,$284.00,2,7
467858,13956396,2019-06-30,t,$222.00,$222.00,2,7
468236,13965713,2019-06-26,t,$69.00,$69.00,1,31
468601,13972051,2019-06-26,t,$206.00,$206.00,3,7
468602,13972051,2019-06-27,t,$280.00,$280.00,3,7
468603,13972051,2019-06-28,t,$423.00,$423.00,3,7
468604,13972051,2019-06-29,t,$433.00,$433.00,3,7
468605,13972051,2019-06-30,t,$278.00,$278.00,3,7
469804,14730721,2019-06-28,t,$280.00,$280.00,3,7
469805,14730721,2019-06-29,t,$280.00,$280.00,3,7
469806,14730721,2019-06-30,t,$280.00,$280.00,3,7
470928,13980727,2019-06-25,t,$150.00,$150.00,3,7
470929,13980727,2019-06-26,t,$150.00,$150.00,3,7
470930,13980727,2019-06-27,t,$150.00,$150.00,3,7
470931,13980727,2019-06-28,t,$150.00,$150.00,3,7
470932,13980727,2019-06-29,t,$150.00,$150.00,3,7
470933,13980727,2019-06-30,t,$150.00,$150.00,3,7
471384,13996063,2019-06-26,t,$85.00,$85.00,1,1125
471385,13996063,2019-06-27,t,$85.00,$85.00,1,1125
471386,13996063,2019-06-28,t,$95.00,$95.00,1,1125
471387,13996063,2019-06-29,t,$95.00,$95.00,1,1125
471388,13996063,2019-06-30,t,$85.00,$85.00,1,1125
471753,14003392,2019-06-30,t,$120.00,$120.00,2,90
474060,14008676,2019-06-28,t,$400.00,$400.00,4,5
474061,14008676,2019-06-29,t,$400.00,$400.00,4,5
474062,14008676,2019-06-30,t,$400.00,$400.00,4,5
474423,14009891,2019-06-26,t,$95.00,$95.00,3,60
475773,14759086,2019-06-26,t,$45.00,$45.00,180,1125
475774,14759086,2019-06-27,t,$45.00,$45.00,180,1125
475775,14759086,2019-06-28,t,$45.00,$45.00,180,1125
475776,14759086,2019-06-29,t,$45.00,$45.00,180,1125
475777,14759086,2019-06-30,t,$45.00,$45.00,180,1125
476138,14760551,2019-06-26,t,$190.00,$190.00,1,1125
476139,14760551,2019-06-27,t,$190.00,$190.00,1,1125
476140,14760551,2019-06-28,t,$245.00,$245.00,1,1125
476141,14760551,2019-06-29,t,$245.00,$245.00,1,1125
476142,14760551,2019-06-30,t,$245.00,$245.00,1,1125
477692,14026184,2019-06-26,t,$800.00,$800.00,3,7
477693,14026184,2019-06-27,t,$800.00,$800.00,3,7
477694,14026184,2019-06-28,t,$800.00,$800.00,3,7
477695,14026184,2019-06-29,t,$800.00,$800.00,3,7
477696,14026184,2019-06-30,t,$800.00,$800.00,3,7
478057,14028164,2019-06-26,t,$99.00,$99.00,2,1125
478058,14028164,2019-06-27,t,$99.00,$99.00,2,1125
478507,14789728,2019-06-25,t,$150.00,$150.00,2,1125
478508,14789728,2019-06-26,t,$150.00,$150.00,2,1125
478873,14806250,2019-06-26,t,$51.00,$51.00,1,30
478874,14806250,2019-06-27,t,$51.00,$51.00,1,30
478875,14806250,2019-06-28,t,$51.00,$51.00,2,30
478876,14806250,2019-06-29,t,$51.00,$51.00,2,30
478877,14806250,2019-06-30,t,$51.00,$51.00,1,30
479238,14807081,2019-06-26,t,$250.00,$250.00,3,30
479239,14807081,2019-06-27,t,$250.00,$250.00,3,30
479240,14807081,2019-06-28,t,$300.00,$300.00,3,30
479241,14807081,2019-06-29,t,$300.00,$300.00,3,30
479242,14807081,2019-06-30,t,$250.00,$250.00,3,30
479607,14807898,2019-06-30,t,$275.00,$275.00,3,1125
480672,14819644,2019-06-26,t,$307.00,$307.00,2,4
480673,14819644,2019-06-27,t,$307.00,$307.00,2,4
480674,14819644,2019-06-28,t,$327.00,$327.00,2,4
480675,14819644,2019-06-29,t,$327.00,$327.00,2,4
480676,14819644,2019-06-30,t,$307.00,$307.00,2,4
481037,14819995,2019-06-26,t,$240.00,$240.00,4,28
481038,14819995,2019-06-27,t,$268.00,$268.00,4,28
481039,14819995,2019-06-28,t,$479.00,$479.00,3,28
481040,14819995,2019-06-29,t,$493.00,$493.00,3,28
481144,14030565,2019-06-26,t,$200.00,$200.00,1,1125
481145,14030565,2019-06-27,t,$200.00,$200.00,1,1125
481146,14030565,2019-06-28,t,$200.00,$200.00,1,1125
481147,14030565,2019-06-29,t,$200.00,$200.00,1,1125
481148,14030565,2019-06-30,t,$200.00,$200.00,1,1125
481544,14030707,2019-06-26,t,$140.00,$140.00,2,1125
481545,14030707,2019-06-27,t,$140.00,$140.00,2,1125
482018,14820262,2019-06-26,t,$60.00,$60.00,2,1125
482019,14820262,2019-06-27,t,$60.00,$60.00,2,1125
482020,14820262,2019-06-28,t,$75.00,$75.00,2,1125
482021,14820262,2019-06-29,t,$75.00,$75.00,2,1125
482022,14820262,2019-06-30,t,$60.00,$60.00,2,1125
483026,14031627,2019-06-25,t,$59.00,$56.00,3,1124
483254,14829337,2019-06-25,t,$120.00,$120.00,2,14
483255,14829337,2019-06-26,t,$120.00,$120.00,2,14
483668,14203794,2019-06-26,t,$31.00,$31.00,1,30
483669,14203794,2019-06-27,t,$31.00,$31.00,1,30
483670,14203794,2019-06-28,t,$31.00,$31.00,1,30
483671,14203794,2019-06-29,t,$31.00,$31.00,1,30
483672,14203794,2019-06-30,t,$31.00,$31.00,1,30
483722,14837371,2019-06-26,t,$55.00,$55.00,5,365
483723,14837371,2019-06-27,t,$88.00,$88.00,4,365
484534,14035411,2019-06-27,t,$270.00,$270.00,3,5
484535,14035411,2019-06-28,t,$270.00,$270.00,3,5
484536,14035411,2019-06-29,t,$270.00,$270.00,3,5
484537,14035411,2019-06-30,t,$270.00,$270.00,3,5
485035,14038749,2019-06-26,t,$315.00,$315.00,3,7
485036,14038749,2019-06-27,t,$315.00,$315.00,3,7
485037,14038749,2019-06-28,t,$315.00,$315.00,3,7
485038,14038749,2019-06-29,t,$315.00,$315.00,3,7
485039,14038749,2019-06-30,t,$315.00,$315.00,3,7
485399,14039618,2019-06-25,t,$245.00,$245.00,2,7
485400,14039618,2019-06-26,t,$245.00,$245.00,2,7
485401,14039618,2019-06-27,t,$245.00,$245.00,2,7
485402,14039618,2019-06-28,t,$245.00,$245.00,2,7
485403,14039618,2019-06-29,t,$245.00,$245.00,2,7
485404,14039618,2019-06-30,t,$245.00,$245.00,2,7
485933,14866380,2019-06-27,t,$56.00,$56.00,1,120
485935,14866380,2019-06-29,t,$64.00,$64.00,20,120
485936,14866380,2019-06-30,t,$56.00,$56.00,20,120
486934,14041752,2019-06-26,t,$700.00,$700.00,3,7
486935,14041752,2019-06-27,t,$700.00,$700.00,3,7
486936,14041752,2019-06-28,t,$700.00,$700.00,3,7
486937,14041752,2019-06-29,t,$700.00,$700.00,3,7
486938,14041752,2019-06-30,t,$700.00,$700.00,3,7
488345,14887799,2019-06-30,t,$41.00,$41.00,20,120
488617,14081265,2019-06-26,t,$25.00,$25.00,2,15
488618,14081265,2019-06-27,t,$25.00,$25.00,2,15
489011,14231034,2019-06-25,t,$259.00,$259.00,2,1125
489280,14231034,2019-06-26,t,$259.00,$259.00,2,1125
489598,14087984,2019-06-25,t,$530.00,$530.00,3,5
489637,14087984,2019-06-26,t,$530.00,$530.00,3,5
489638,14087984,2019-06-27,t,$530.00,$530.00,3,5
489639,14087984,2019-06-28,t,$530.00,$530.00,3,5
489640,14087984,2019-06-29,t,$530.00,$530.00,3,5
489641,14087984,2019-06-30,t,$530.00,$530.00,3,5
490238,14952093,2019-06-25,t,$49.00,$49.00,1,1
490239,14952093,2019-06-26,t,$49.00,$49.00,1,1
490240,14952093,2019-06-27,t,$49.00,$49.00,1,1
490241,14952093,2019-06-28,t,$59.00,$59.00,1,1
490242,14952093,2019-06-29,t,$59.00,$59.00,1,1
490560,14088294,2019-06-28,t,$265.00,$265.00,2,7
490561,14088294,2019-06-29,t,$265.00,$265.00,2,7
490562,14088294,2019-06-30,t,$265.00,$265.00,2,7
491196,14952378,2019-06-25,t,$39.00,$39.00,1,3
491197,14952378,2019-06-26,t,$39.00,$39.00,1,3
491199,14952378,2019-06-28,t,$69.00,$69.00,1,3
491200,14952378,2019-06-29,t,$69.00,$69.00,1,3
491886,14952556,2019-06-25,t,$39.00,$39.00,1,3
491887,14952556,2019-06-26,t,$39.00,$39.00,1,3
491889,14952556,2019-06-28,t,$69.00,$69.00,1,3
491890,14952556,2019-06-29,t,$69.00,$69.00,1,3
492126,14090808,2019-06-25,t,$240.00,$240.00,2,7
492127,14090808,2019-06-26,t,$240.00,$240.00,2,7
492128,14090808,2019-06-27,t,$240.00,$240.00,2,7
492129,14090808,2019-06-28,t,$240.00,$240.00,2,7
492130,14090808,2019-06-29,t,$240.00,$240.00,2,7
492131,14090808,2019-06-30,t,$240.00,$240.00,2,7
492588,14233282,2019-06-25,t,$475.00,$475.00,2,14
492735,14233282,2019-06-26,t,$475.00,$475.00,2,14
492739,14233282,2019-06-30,t,$450.00,$450.00,3,14
492863,14954339,2019-06-25,t,$142.00,$142.00,2,365
492864,14954339,2019-06-26,t,$144.00,$144.00,2,365
492868,14954339,2019-06-30,t,$90.00,$90.00,2,365
493514,14106430,2019-06-26,t,$350.00,$350.00,30,1125
493515,14106430,2019-06-27,t,$350.00,$350.00,30,1125
493516,14106430,2019-06-28,t,$450.00,$450.00,30,1125
493517,14106430,2019-06-29,t,$450.00,$450.00,30,1125
493518,14106430,2019-06-30,t,$350.00,$350.00,30,1125
493612,14962976,2019-06-26,t,$825.00,$825.00,2,60
493613,14962976,2019-06-27,t,$825.00,$825.00,2,60
494390,14234446,2019-06-30,t,$324.00,$324.00,2,1125
494891,14969625,2019-06-25,t,$128.00,$128.00,1,1125
497022,14981308,2019-06-25,t,$95.00,$95.00,1,1125
497023,14981308,2019-06-26,t,$95.00,$95.00,1,1125
497024,14981308,2019-06-27,t,$94.00,$94.00,1,1125
497027,14981308,2019-06-30,t,$103.00,$103.00,1,1125
497764,14984841,2019-06-26,t,$150.00,$128.00,2,1125
497765,14984841,2019-06-27,t,$150.00,$128.00,2,1125
497766,14984841,2019-06-28,t,$200.00,$170.00,3,1125
497767,14984841,2019-06-29,t,$200.00,$170.00,3,1125
497768,14984841,2019-06-30,t,$150.00,$128.00,2,1125
498149,14996411,2019-06-27,t,$100.00,$100.00,1,1125
498152,14996411,2019-06-30,t,$100.00,$100.00,1,1125
498242,14125877,2019-06-30,t,$25.00,$25.00,1,5
498668,14243568,2019-06-30,t,$45.00,$45.00,1,300
499033,14137911,2019-06-26,t,$59.00,$59.00,4,7
499034,14137911,2019-06-27,t,$59.00,$59.00,4,7
499035,14137911,2019-06-28,t,$59.00,$59.00,4,7
499036,14137911,2019-06-29,t,$59.00,$59.00,4,7
499037,14137911,2019-06-30,t,$59.00,$59.00,4,7
500508,15003286,2019-06-25,t,$49.00,$49.00,3,31
500509,15003286,2019-06-26,t,$53.00,$53.00,3,31
500510,15003286,2019-06-27,t,$53.00,$53.00,2,31
500511,15003286,2019-06-28,t,$59.00,$59.00,2,31
500512,15003286,2019-06-29,t,$65.00,$65.00,1,31
500513,15003286,2019-06-30,t,$53.00,$53.00,2,31
500816,14141467,2019-06-29,t,$199.00,$199.00,3,1125
501951,14155643,2019-06-30,t,$42.00,$42.00,1,1124
502568,14251754,2019-06-25,t,$128.00,$128.00,1,1125
502782,14251754,2019-06-26,t,$128.00,$128.00,1,1125
502783,14251754,2019-06-27,t,$178.00,$178.00,1,1125
502784,14251754,2019-06-28,t,$178.00,$178.00,1,1125
502785,14251754,2019-06-29,t,$178.00,$178.00,1,1125
502786,14251754,2019-06-30,t,$128.00,$128.00,1,1125
503374,15037166,2019-06-26,t,$224.00,$224.00,2,1125
504026,14173371,2019-06-27,t,$208.00,$208.00,2,55
504027,14173371,2019-06-28,t,$280.00,$280.00,2,55
504028,14173371,2019-06-29,t,$324.00,$324.00,2,55
504029,14173371,2019-06-30,t,$208.00,$208.00,2,55
504792,15044294,2019-06-25,t,$195.00,$195.00,2,1124
504793,15044294,2019-06-26,t,$195.00,$195.00,2,1124
504843,15044294,2019-06-30,t,$499.00,$499.00,1,1124
505122,14294254,2019-06-26,t,$88.00,$88.00,2,7
505123,14294254,2019-06-27,t,$109.00,$109.00,2,7
505124,14294254,2019-06-28,t,$121.00,$121.00,2,7
505125,14294254,2019-06-29,t,$121.00,$121.00,2,7
505126,14294254,2019-06-30,t,$109.00,$109.00,2,7
507450,15055442,2019-06-30,t,$37.00,$37.00,2,14
508168,15430799,2019-06-26,t,$360.00,$360.00,3,1125
508274,15056334,2019-06-25,t,$750.00,$750.00,2,15
508275,15056334,2019-06-26,t,$750.00,$750.00,2,15
508276,15056334,2019-06-27,t,$750.00,$750.00,2,15
508277,15056334,2019-06-28,t,$750.00,$750.00,2,15
508278,15056334,2019-06-29,t,$750.00,$750.00,2,15
508279,15056334,2019-06-30,t,$750.00,$750.00,2,15
510837,15069748,2019-06-27,t,$199.00,$199.00,2,30
512223,15438347,2019-06-30,t,$119.00,$119.00,1,1125
513955,14335435,2019-06-27,t,$150.00,$150.00,7,180
514308,15083434,2019-06-25,t,$100.00,$100.00,1,1125
515327,15084765,2019-06-26,t,$89.00,$89.00,2,1125
515422,14336104,2019-06-26,t,$430.00,$430.00,3,3
515423,14336104,2019-06-27,t,$430.00,$430.00,3,3
515424,14336104,2019-06-28,t,$430.00,$430.00,3,3
515425,14336104,2019-06-29,t,$430.00,$430.00,3,3
515426,14336104,2019-06-30,t,$430.00,$430.00,3,3
517340,14347246,2019-06-26,t,$400.00,$400.00,3,3
517341,14347246,2019-06-27,t,$400.00,$400.00,3,3
517342,14347246,2019-06-28,t,$400.00,$400.00,3,3
517343,14347246,2019-06-29,t,$400.00,$400.00,3,3
517344,14347246,2019-06-30,t,$400.00,$400.00,3,3
517704,15098678,2019-06-26,t,$500.00,$500.00,1,1125
517705,15098678,2019-06-27,t,$500.00,$500.00,1,1125
517706,15098678,2019-06-28,t,$500.00,$500.00,1,1125
517707,15098678,2019-06-29,t,$500.00,$500.00,1,1125
517708,15098678,2019-06-30,t,$500.00,$500.00,1,1125
518839,15484659,2019-06-30,t,$250.00,$250.00,2,1125
519103,15115972,2019-06-26,t,$59.00,$59.00,1,45
519104,15115972,2019-06-27,t,$89.00,$89.00,1,45
519649,15488369,2019-06-28,t,$147.00,$147.00,1,1125
519650,15488369,2019-06-29,t,$146.00,$146.00,1,1125
519651,15488369,2019-06-30,t,$140.00,$140.00,1,1125
519784,14357009,2019-06-25,t,$510.00,$510.00,30,1125
519841,14357009,2019-06-26,t,$510.00,$510.00,30,1125
519842,14357009,2019-06-27,t,$510.00,$510.00,30,1125
519843,14357009,2019-06-28,t,$399.00,$399.00,30,1125
519844,14357009,2019-06-29,t,$412.00,$412.00,30,1125
519845,14357009,2019-06-30,t,$482.00,$482.00,30,1125
520073,15119121,2019-06-26,t,$199.00,$199.00,31,120
520074,15119121,2019-06-27,t,$199.00,$199.00,31,120
520075,15119121,2019-06-28,t,$199.00,$199.00,31,120
520076,15119121,2019-06-29,t,$199.00,$199.00,31,120
520077,15119121,2019-06-30,t,$199.00,$199.00,31,120
520713,15122310,2019-06-27,t,$110.00,$110.00,31,1125
520714,15122310,2019-06-28,t,$110.00,$110.00,31,1125
520715,15122310,2019-06-29,t,$110.00,$110.00,31,1125
520716,15122310,2019-06-30,t,$110.00,$110.00,31,1125
520762,15491266,2019-06-25,t,$259.00,$259.00,2,14
520763,15491266,2019-06-26,t,$259.00,$259.00,2,14
520764,15491266,2019-06-27,t,$259.00,$259.00,2,14
520765,15491266,2019-06-28,t,$299.00,$299.00,2,14
520766,15491266,2019-06-29,t,$299.00,$299.00,2,14
520767,15491266,2019-06-30,t,$259.00,$259.00,2,14
521719,15495491,2019-06-26,t,$216.00,$216.00,2,1125
521720,15495491,2019-06-27,t,$216.00,$216.00,2,1125
521860,15132575,2019-06-26,t,$32.00,$32.00,1,14
521861,15132575,2019-06-27,t,$32.00,$32.00,1,14
522310,15495968,2019-06-26,t,$216.00,$216.00,2,1125
522311,15495968,2019-06-27,t,$216.00,$216.00,2,1125
522777,14363277,2019-06-25,t,$175.00,$175.00,3,7
522898,14363277,2019-06-26,t,$175.00,$175.00,3,7
522899,14363277,2019-06-27,t,$175.00,$175.00,3,7
523727,15497590,2019-06-26,t,$270.00,$270.00,2,1125
523999,15135419,2019-06-25,t,$290.00,$290.00,2,1125
524000,15135419,2019-06-26,t,$290.00,$290.00,2,1125
